                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    170,                0.13325,                0.13646,                0.79475,                      1,                      1,                  0.995,                0.99436,                 0.0665,                0.07607,                 0.7396,              0.0016345,              0.0016345,              0.0016345
                    171,                0.13427,                 0.1345,                0.79561,                      1,                      1,                  0.995,                0.99435,                0.06616,                0.07706,                0.73984,               0.001585,               0.001585,               0.001585
                    172,                0.13286,                0.13582,                0.79442,                      1,                      1,                  0.995,                0.99425,                0.06562,                0.07696,                 0.7404,              0.0015355,              0.0015355,              0.0015355
                    173,                0.13099,                0.13185,                0.79496,                      1,                      1,                  0.995,                0.99436,                  0.065,                0.07674,                0.74037,               0.001486,               0.001486,               0.001486
                    174,                0.13052,                 0.1318,                0.79443,                      1,                      1,                  0.995,                0.99435,                0.06467,                0.07599,                 0.7402,              0.0014365,              0.0014365,              0.0014365
                    175,                0.12698,                0.12991,                0.79406,                      1,                      1,                  0.995,                0.99436,                0.06472,                0.07541,                0.73976,               0.001387,               0.001387,               0.001387
                    176,                0.12837,                0.12926,                0.79262,                      1,                      1,                  0.995,                0.99436,                0.06477,                0.07628,                0.73981,              0.0013375,              0.0013375,              0.0013375
                    177,                0.12622,                0.12742,                0.79316,                      1,                      1,                  0.995,                0.99446,                0.06414,                0.07644,                0.74006,               0.001288,               0.001288,               0.001288
                    178,                0.12546,                0.12615,                0.79433,                      1,                      1,                  0.995,                0.99447,                0.06395,                0.07812,                 0.7401,              0.0012385,              0.0012385,              0.0012385
                    179,                 0.1247,                0.12602,                0.79381,                      1,                      1,                  0.995,                0.99457,                0.06343,                  0.076,                0.73979,               0.001189,               0.001189,               0.001189
                    180,                0.12392,                0.12614,                0.79453,                      1,                      1,                  0.995,                0.99458,                0.06327,                0.07617,                0.73933,              0.0011395,              0.0011395,              0.0011395
                    181,                0.12236,                0.12455,                0.79305,                      1,                      1,                  0.995,                0.99473,                0.06267,                0.07514,                 0.7389,                0.00109,                0.00109,                0.00109
                    182,                0.12159,                0.12455,                0.79396,                      1,                      1,                  0.995,                0.99457,                 0.0625,                0.07353,                0.73812,              0.0010405,              0.0010405,              0.0010405
                    183,                0.12055,                0.12327,                0.79409,                      1,                      1,                  0.995,                0.99473,                 0.0621,                0.07132,                0.73759,               0.000991,               0.000991,               0.000991
                    184,                0.11842,                0.12091,                0.79371,                      1,                      1,                  0.995,                0.99474,                0.06195,                0.07177,                0.73724,              0.0009415,              0.0009415,              0.0009415
                    185,                0.11783,                0.12007,                0.79345,                      1,                      1,                  0.995,                0.99473,                0.06136,                0.07192,                0.73701,               0.000892,               0.000892,               0.000892
                    186,                0.11674,                0.11927,                0.79373,                      1,                      1,                  0.995,                0.99484,                0.06139,                0.07292,                0.73686,              0.0008425,              0.0008425,              0.0008425
                    187,                0.11623,                0.11711,                0.79177,                      1,                      1,                  0.995,                0.99473,                0.06138,                 0.0719,                0.73674,               0.000793,               0.000793,               0.000793
                    188,                0.11559,                0.11749,                0.79166,                      1,                      1,                  0.995,                0.99484,                0.06077,                0.07086,                0.73661,              0.0007435,              0.0007435,              0.0007435
                    189,                0.11376,                0.11602,                0.79353,                      1,                      1,                  0.995,                0.99473,                0.06068,                0.07155,                0.73653,               0.000694,               0.000694,               0.000694
                    190,                 0.1117,                0.11484,                0.79295,                      1,                      1,                  0.995,                0.99474,                0.06026,                0.07136,                0.73649,              0.0006445,              0.0006445,              0.0006445
                    191,                0.10183,                 0.0813,                  0.758,                      1,                      1,                  0.995,                0.99486,                0.06029,                0.07165,                0.73642,               0.000595,               0.000595,               0.000595
                    192,                0.09723,                0.07801,                0.75765,                      1,                      1,                  0.995,                0.99484,                0.06015,                0.07018,                0.73637,              0.0005455,              0.0005455,              0.0005455
                    193,                0.09502,                0.07683,                0.75813,                      1,                      1,                  0.995,                0.99474,                0.05947,                0.07034,                0.73633,               0.000496,               0.000496,               0.000496
                    194,                0.09344,                0.07492,                0.75988,                      1,                      1,                  0.995,                0.99474,                0.05913,                0.07064,                 0.7363,              0.0004465,              0.0004465,              0.0004465
                    195,                  0.092,                0.07361,                0.75719,                      1,                      1,                  0.995,                0.99473,                0.05942,                0.07015,                0.73628,               0.000397,               0.000397,               0.000397
                    196,                0.09039,                0.07209,                0.75767,                      1,                      1,                  0.995,                0.99474,                 0.0591,                 0.0709,                 0.7362,              0.0003475,              0.0003475,              0.0003475
                    197,                0.08889,                 0.0715,                0.75459,                      1,                      1,                  0.995,                0.99475,                0.05951,                0.07094,                0.73622,               0.000298,               0.000298,               0.000298
                    198,                0.08812,                0.07056,                0.75658,                      1,                      1,                  0.995,                0.99475,                0.05894,                0.07017,                0.73621,              0.0002485,              0.0002485,              0.0002485
                    199,                 0.0858,                0.06864,                0.75557,                      1,                      1,                  0.995,                0.99489,                0.05837,                0.06863,                0.73623,               0.000199,               0.000199,               0.000199
                    200,                0.08463,                 0.0677,                0.75723,                      1,                      1,                  0.995,                0.99479,                0.05736,                0.06829,                0.73605,              0.0001495,              0.0001495,              0.0001495
