                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                0.46252,                0.40013,                0.80857,                0.23734,                0.11503,                0.09887,                0.04222,                 2.0115,                 5.5837,                 1.9213,              0.0083665,              0.0083665,              0.0083665
                     35,                 0.4613,                0.39726,                0.80737,                0.99601,                0.99629,                0.99481,                0.81405,                0.76113,                0.35608,                0.85497,               0.008317,               0.008317,               0.008317
                     36,                0.44026,                0.38144,                0.80525,                0.99988,                      1,                  0.995,                0.81218,                0.73165,                0.36031,                0.85396,              0.0082675,              0.0082675,              0.0082675
                     37,                0.46122,                0.39973,                0.81511,                0.96174,                0.97944,                0.98111,                0.80692,                0.80168,                0.46917,                0.86906,               0.008218,               0.008218,               0.008218
                     38,                0.43806,                0.39394,                0.80328,                 0.9943,                0.99443,                0.99493,                0.80812,                0.85323,                0.39621,                0.89132,              0.0081685,              0.0081685,              0.0081685
                     39,                0.44028,                0.39458,                 0.8031,                0.90341,                0.58998,                0.77034,                0.48804,                 1.7523,                  3.168,                 1.6176,               0.008119,               0.008119,               0.008119
                     40,                 0.4351,                0.38574,                0.79909,                      1,                 0.9993,                  0.995,                0.83651,                0.70297,                0.34922,                0.85275,              0.0080695,              0.0080695,              0.0080695
                     41,                0.43125,                0.38638,                0.80701,                0.49547,                0.30427,                0.44889,                0.31168,                 1.7133,                 4.7523,                 1.7846,                0.00802,                0.00802,                0.00802
                     42,                0.43513,                 0.3841,                0.79875,                   0.75,                0.06122,                 0.4142,                 0.3233,                 2.1532,                 6.2289,                 1.9899,              0.0079705,              0.0079705,              0.0079705
                     43,                0.42841,                0.40281,                0.79931,                0.99627,                0.99182,                0.99443,                0.81972,                0.87538,                0.45798,                0.89067,               0.007921,               0.007921,               0.007921
                     44,                0.42566,                 0.3666,                0.79253,                  0.971,                0.98516,                0.98779,                0.80931,                0.72086,                0.38221,                0.85539,              0.0078715,              0.0078715,              0.0078715
                     45,                0.41071,                0.36999,                0.79328,                0.86957,                0.14842,                0.51431,                0.33178,                  1.583,                 5.6158,                 1.4003,               0.007822,               0.007822,               0.007822
                     46,                0.40849,                0.37735,                0.79831,                 0.9845,                0.96846,                0.98549,                0.78639,                0.77417,                 0.3833,                0.87304,              0.0077725,              0.0077725,              0.0077725
                     47,                0.40651,                0.38468,                0.80234,                 0.9987,                      1,                  0.995,                0.82625,                0.72237,                 0.3794,                 0.8452,               0.007723,               0.007723,               0.007723
                     48,                0.40082,                0.37125,                 0.7952,                0.98122,                0.98145,                0.98751,                0.83341,                0.72149,                0.35254,                0.84552,              0.0076735,              0.0076735,              0.0076735
                     49,                0.39324,                0.35332,                 0.7967,                      1,                0.99814,                  0.995,                0.78079,                0.86373,                0.44453,                0.89424,               0.007624,               0.007624,               0.007624
                     50,                0.39465,                0.36013,                0.78948,                0.96043,                0.99062,                0.99267,                0.82568,                0.71063,                 0.4267,                0.83805,              0.0075745,              0.0075745,              0.0075745
                     51,                0.38729,                0.34692,                0.79573,                0.99981,                      1,                  0.995,                0.83025,                0.71206,                0.37553,                0.84239,               0.007525,               0.007525,               0.007525
                     52,                0.38374,                0.35987,                0.79082,                0.99058,                0.99072,                0.99307,                0.80143,                0.74855,                0.39975,                0.86426,              0.0074755,              0.0074755,              0.0074755
                     53,                0.38771,                0.35595,                 0.7922,                0.99232,                0.99258,                0.99451,                0.83741,                0.68905,                0.36563,                0.84659,               0.007426,               0.007426,               0.007426
                     54,                0.38456,                0.35768,                0.78595,                0.98135,                0.99629,                0.99463,                0.84594,                0.67233,                0.38962,                0.83988,              0.0073765,              0.0073765,              0.0073765
                     55,                0.38981,                0.36195,                0.79164,                0.97991,                0.99544,                0.99452,                0.82562,                0.72192,                0.39762,                0.85489,               0.007327,               0.007327,               0.007327
                     56,                0.37979,                0.35881,                0.78734,                0.99026,                0.99072,                0.99425,                 0.8406,                0.71265,                0.34963,                0.84436,              0.0072775,              0.0072775,              0.0072775
                     57,                0.38641,                0.34991,                0.79157,                      1,                0.97867,                0.99421,                0.82769,                0.74112,                0.40669,                0.84728,               0.007228,               0.007228,               0.007228
                     58,                0.37724,                0.35961,                0.79054,                0.96199,                0.94249,                 0.9826,                0.83606,                0.68621,                0.43104,                 0.8498,              0.0071785,              0.0071785,              0.0071785
                     59,                0.37271,                0.35779,                0.78871,                0.98112,                0.98145,                0.98559,                0.82881,                0.72119,                0.36592,                0.84481,               0.007129,               0.007129,               0.007129
                     60,                0.36983,                0.34999,                 0.7927,                0.95641,                0.97695,                 0.9857,                0.81658,                0.71135,                0.38108,                0.83539,              0.0070795,              0.0070795,              0.0070795
                     61,                0.36142,                0.34876,                0.79305,                0.97939,                      1,                0.99445,                0.85285,                0.66056,                0.36522,                0.82392,                0.00703,                0.00703,                0.00703
                     62,                0.37355,                0.34876,                0.79698,                 0.9544,                0.93878,                0.98174,                0.82905,                0.68375,                0.41552,                0.83681,              0.0069805,              0.0069805,              0.0069805
                     63,                0.36696,                0.35873,                0.78852,                 0.9733,                0.94249,                0.98231,                0.83803,                0.70888,                0.39989,                0.85344,               0.006931,               0.006931,               0.006931
                     64,                0.35632,                0.34222,                0.78797,                0.98455,                0.94568,                0.98629,                0.84721,                 0.6738,                0.36691,                0.83253,              0.0068815,              0.0068815,              0.0068815
                     65,                0.37296,                0.33947,                0.78921,                0.96652,                0.95547,                0.98164,                 0.7425,                  1.002,                0.54538,                0.96137,               0.006832,               0.006832,               0.006832
                     66,                0.35454,                0.33673,                0.79286,                0.97379,                0.94434,                0.98743,                0.84017,                0.67868,                0.39371,                0.83765,              0.0067825,              0.0067825,              0.0067825
                     67,                0.35048,                0.32739,                0.78507,                0.94229,                0.95918,                 0.9837,                0.83578,                0.70769,                0.41215,                0.84522,               0.006733,               0.006733,               0.006733
                     68,                0.34826,                0.33253,                0.78253,                0.94655,                 0.7885,                0.87421,                0.65284,                 1.1093,                 2.5445,                 1.0034,              0.0066835,              0.0066835,              0.0066835
                     69,                0.35017,                0.33308,                0.78337,                0.96178,                0.95733,                0.98258,                 0.8274,                0.68147,                0.44626,                0.84158,               0.006634,               0.006634,               0.006634
                     70,                0.36132,                0.34734,                0.79248,                0.98675,                0.94249,                0.99094,                0.81319,                0.69159,                0.42595,                0.83663,              0.0065845,              0.0065845,              0.0065845
                     71,                0.34584,                0.33318,                0.79118,                0.97284,                0.96104,                0.98324,                 0.8461,                0.68789,                0.35177,                0.84419,               0.006535,               0.006535,               0.006535
                     72,                0.35324,                0.32897,                0.78259,                0.97745,                0.94249,                0.98493,                0.84593,                0.68051,                0.36073,                0.83706,              0.0064855,              0.0064855,              0.0064855
                     73,                0.35534,                0.32991,                 0.7902,                0.97422,                0.95918,                0.99281,                0.84605,                0.68151,                0.39792,                0.84225,               0.006436,               0.006436,               0.006436
                     74,                0.34663,                0.33471,                0.78438,                0.94341,                0.95881,                 0.9826,                0.83839,                0.69499,                0.39212,                0.84118,              0.0063865,              0.0063865,              0.0063865
                     75,                0.33745,                0.31997,                0.78678,                0.98409,                0.96289,                0.99347,                0.85039,                0.65359,                0.37821,                0.83427,               0.006337,               0.006337,               0.006337
                     76,                 0.3439,                0.33291,                0.78732,                0.96122,                0.97588,                 0.9836,                0.81434,                0.73883,                0.43201,                0.86044,              0.0062875,              0.0062875,              0.0062875
                     77,                 0.3406,                0.34062,                0.78924,                0.93969,                0.95918,                0.97745,                0.83481,                0.68475,                0.44389,                0.84074,               0.006238,               0.006238,               0.006238
                     78,                0.33058,                 0.3189,                0.78742,                0.96139,                0.98145,                0.98676,                0.85134,                0.68177,                0.36814,                0.83749,              0.0061885,              0.0061885,              0.0061885
                     79,                  0.324,                0.30929,                 0.7822,                0.96464,                0.96167,                 0.9868,                0.84813,                0.68591,                 0.3885,                0.84217,               0.006139,               0.006139,               0.006139
                     80,                0.32468,                0.30313,                0.78134,                0.97946,                0.94434,                0.98635,                0.85949,                0.65575,                0.36056,                0.82825,              0.0060895,              0.0060895,              0.0060895
                     81,                0.32257,                0.31221,                0.77635,                0.93917,                0.97387,                0.98304,                0.83458,                0.69737,                0.37565,                 0.8427,                0.00604,                0.00604,                0.00604
                     82,                0.33459,                0.32517,                0.78219,                0.95618,                0.97588,                 0.9889,                0.84809,                0.66512,                0.39731,                 0.8276,              0.0059905,              0.0059905,              0.0059905
                     83,                0.32801,                0.31878,                0.78198,                0.95166,                0.99443,                 0.9919,                0.85276,                0.63298,                0.37913,                0.82877,               0.005941,               0.005941,               0.005941
                     84,                0.32101,                0.32917,                0.78059,                0.96147,                0.95362,                0.98026,                0.83946,                0.66351,                0.39105,                0.82924,              0.0058915,              0.0058915,              0.0058915
                     85,                0.32492,                 0.3142,                0.78211,                0.95541,                0.99378,                0.99266,                0.85692,                0.66895,                0.35384,                0.82785,               0.005842,               0.005842,               0.005842
                     86,                 0.3148,                0.31284,                0.77848,                0.95922,                0.95918,                0.98424,                0.83891,                0.70274,                0.37713,                0.84026,              0.0057925,              0.0057925,              0.0057925
                     87,                0.32045,                0.32088,                 0.7875,                0.97729,                0.96104,                0.98534,                0.84819,                0.68036,                0.33152,                0.84091,               0.005743,               0.005743,               0.005743
                     88,                0.31087,                0.31906,                0.78037,                0.98678,                0.96968,                0.99067,                0.85365,                 0.6683,                0.30606,                0.83323,              0.0056935,              0.0056935,              0.0056935
                     89,                0.31089,                0.30322,                0.77747,                0.98336,                0.98671,                0.99398,                0.85879,                0.67357,                0.31057,                0.83729,               0.005644,               0.005644,               0.005644
                     90,                0.31127,                0.30693,                0.78271,                0.97397,                0.95918,                0.98735,                0.85039,                0.67401,                0.32107,                 0.8356,              0.0055945,              0.0055945,              0.0055945
                     91,                0.31214,                0.30391,                0.77324,                0.97923,                 0.9623,                0.98582,                0.84805,                0.69823,                0.33896,                0.84796,               0.005545,               0.005545,               0.005545
                     92,                0.29959,                0.29801,                0.77803,                0.94448,                0.97959,                0.98597,                0.85661,                0.65794,                0.33514,                0.83748,              0.0054955,              0.0054955,              0.0054955
                     93,                0.30245,                0.30622,                0.77735,                0.95968,                0.97162,                0.98695,                0.84956,                0.64771,                0.33584,                0.82884,               0.005446,               0.005446,               0.005446
                     94,                0.30563,                0.30161,                0.77076,                0.96356,                0.98124,                0.98722,                0.85021,                0.66567,                0.33108,                0.83306,              0.0053965,              0.0053965,              0.0053965
                     95,                0.31269,                0.30829,                0.78156,                0.95942,                0.97959,                0.98529,                0.86207,                0.64531,                0.31842,                 0.8282,               0.005347,               0.005347,               0.005347
                     96,                0.30488,                0.30512,                0.77877,                0.95112,                0.97482,                0.98516,                0.85027,                0.65964,                0.33359,                0.83276,              0.0052975,              0.0052975,              0.0052975
                     97,                0.30682,                0.30652,                0.77749,                0.96027,                0.94434,                0.98414,                0.84392,                0.67745,                0.36048,                0.84261,               0.005248,               0.005248,               0.005248
                     98,                0.30374,                0.31207,                 0.7765,                0.94042,                0.96639,                0.98367,                0.84403,                0.66623,                0.36032,                0.83792,              0.0051985,              0.0051985,              0.0051985
                     99,                0.29875,                0.30169,                0.77522,                0.94249,                  0.973,                0.98622,                 0.8408,                0.65864,                 0.3559,                0.83419,               0.005149,               0.005149,               0.005149
                    100,                0.28589,                 0.2971,                 0.7732,                0.96671,                0.96978,                0.98858,                0.86093,                0.65658,                0.32109,                0.83012,              0.0050995,              0.0050995,              0.0050995
                    101,                0.29457,                0.30669,                0.77581,                0.95875,                 0.9462,                0.98647,                0.85564,                0.67458,                0.37138,                0.84479,                0.00505,                0.00505,                0.00505
                    102,                0.29031,                0.28504,                0.76916,                0.95752,                0.96475,                0.98912,                0.84868,                0.67634,                0.34277,                0.84366,              0.0050005,              0.0050005,              0.0050005
                    103,                0.28723,                0.29282,                0.77457,                0.92739,                 0.9833,                0.98672,                0.85139,                0.65711,                0.35761,                0.83347,               0.004951,               0.004951,               0.004951
                    104,                0.27659,                0.27783,                0.77975,                0.96804,                0.93321,                0.98461,                 0.8438,                0.68062,                0.37068,                0.83825,              0.0049015,              0.0049015,              0.0049015
                    105,                0.28433,                0.29633,                0.77474,                0.96463,                0.94434,                0.98629,                0.84473,                0.67223,                0.34447,                0.83221,               0.004852,               0.004852,               0.004852
                    106,                0.29596,                0.29999,                0.77278,                0.97948,                0.97959,                0.98623,                0.82765,                0.66207,                0.30068,                0.83309,              0.0048025,              0.0048025,              0.0048025
                    107,                0.28236,                 0.2913,                0.77052,                0.94043,                0.96655,                0.98411,                0.84878,                0.66025,                0.35811,                 0.8408,               0.004753,               0.004753,               0.004753
                    108,                0.27985,                 0.2921,                0.77631,                0.94158,                0.95688,                0.98265,                0.84615,                0.67303,                 0.3776,                0.83663,              0.0047035,              0.0047035,              0.0047035
                    109,                 0.2788,                0.28931,                0.77514,                0.94075,                0.97208,                0.98519,                0.86155,                0.65065,                0.31723,                0.82082,               0.004654,               0.004654,               0.004654
                    110,                 0.2884,                 0.3044,                0.78201,                0.94231,                 0.9697,                0.98596,                 0.8586,                0.64845,                0.33667,                0.82918,              0.0046045,              0.0046045,              0.0046045
                    111,                0.28489,                0.28435,                0.77774,                0.94671,                0.96475,                0.98638,                0.85046,                0.66568,                 0.3601,                0.83441,               0.004555,               0.004555,               0.004555
                    112,                0.28072,                0.29212,                0.77239,                0.97206,                0.92393,                0.98355,                 0.8498,                0.65638,                0.39347,                0.82535,              0.0045055,              0.0045055,              0.0045055
                    113,                0.28436,                0.28791,                0.77101,                0.92589,                0.97358,                0.98374,                0.85049,                0.66264,                0.32907,                0.83023,               0.004456,               0.004456,               0.004456
                    114,                0.27089,                0.27798,                0.77402,                0.97481,                0.93692,                0.98481,                0.85136,                0.64846,                0.34621,                0.82503,              0.0044065,              0.0044065,              0.0044065
                    115,                0.28013,                0.28537,                0.77138,                0.96379,                0.93135,                0.98382,                0.85212,                0.65527,                0.36479,                0.83545,               0.004357,               0.004357,               0.004357
                    116,                0.27264,                 0.2735,                0.76701,                0.95395,                0.93692,                0.98427,                0.86116,                0.63264,                0.36529,                0.82592,              0.0043075,              0.0043075,              0.0043075
                    117,                0.27644,                0.28002,                0.77438,                0.93997,                0.95918,                0.98415,                0.85046,                0.64012,                0.36824,                0.82157,               0.004258,               0.004258,               0.004258
                    118,                0.27294,                 0.2819,                0.77139,                0.93955,                0.95165,                0.98254,                0.85479,                0.63019,                0.38853,                0.82188,              0.0042085,              0.0042085,              0.0042085
                    119,                0.27257,                0.28161,                0.77722,                0.92681,                0.97588,                0.98441,                0.84688,                0.65217,                0.38024,                0.83018,               0.004159,               0.004159,               0.004159
                    120,                0.27579,                0.28577,                0.77596,                 0.9428,                0.97847,                0.98567,                0.85934,                0.64204,                0.34873,                0.82388,              0.0041095,              0.0041095,              0.0041095
                    121,                0.25797,                0.26604,                0.76679,                0.94305,                0.96104,                0.98633,                 0.8638,                0.61999,                0.35177,                  0.823,                0.00406,                0.00406,                0.00406
                    122,                0.27738,                0.27738,                0.77633,                0.95137,                0.98003,                0.98796,                0.86497,                0.63699,                  0.322,                0.82415,              0.0040105,              0.0040105,              0.0040105
                    123,                0.26243,                0.27167,                0.77252,                0.96314,                0.96952,                0.98581,                0.85853,                0.64378,                0.32864,                0.82714,               0.003961,               0.003961,               0.003961
                    124,                0.25394,                 0.2704,                0.76139,                0.95931,                0.96225,                0.98577,                0.85191,                  0.666,                0.35098,                0.82922,              0.0039115,              0.0039115,              0.0039115
                    125,                0.25226,                0.25446,                0.77068,                0.94378,                0.96551,                0.98525,                  0.856,                0.65036,                0.35153,                0.82443,               0.003862,               0.003862,               0.003862
                    126,                0.26162,                 0.2658,                0.76736,                0.96845,                0.96803,                0.98777,                0.86336,                0.64855,                0.31083,                0.82457,              0.0038125,              0.0038125,              0.0038125
                    127,                0.25599,                0.26587,                0.76669,                0.98003,                0.98145,                0.99395,                0.86602,                0.64378,                0.29896,                0.81839,               0.003763,               0.003763,               0.003763
                    128,                0.25881,                0.26031,                0.77467,                0.96079,                0.96289,                0.98619,                0.86804,                0.64537,                 0.3158,                0.82237,              0.0037135,              0.0037135,              0.0037135
                    129,                0.26786,                0.26646,                0.76894,                0.96294,                0.96412,                 0.9871,                0.86237,                0.64765,                 0.3165,                0.82391,               0.003664,               0.003664,               0.003664
                    130,                 0.2507,                0.26376,                 0.7676,                0.96639,                 0.9666,                0.98621,                0.84558,                0.64694,                 0.3286,                  0.826,              0.0036145,              0.0036145,              0.0036145
                    131,                0.25246,                 0.2673,                0.77617,                0.96452,                 0.9666,                0.98604,                0.84359,                0.64801,                0.32385,                0.83032,               0.003565,               0.003565,               0.003565
                    132,                0.25223,                0.28341,                 0.7693,                0.96845,                0.96814,                0.98795,                0.84233,                0.64076,                0.31275,                0.82155,              0.0035155,              0.0035155,              0.0035155
                    133,                0.25643,                0.27061,                0.77241,                0.97207,                0.97217,                0.98771,                0.84668,                0.64131,                0.30969,                0.82348,               0.003466,               0.003466,               0.003466
                    134,                0.25802,                0.26529,                0.77402,                0.96851,                0.96997,                0.98938,                0.85802,                0.64075,                0.32287,                0.82397,              0.0034165,              0.0034165,              0.0034165
                    135,                0.25517,                0.26332,                0.76696,                 0.9478,                0.97687,                0.98902,                0.85879,                0.65137,                0.33658,                0.82343,               0.003367,               0.003367,               0.003367
                    136,                0.24376,                0.25291,                0.76892,                0.95166,                0.97774,                0.99187,                0.85752,                0.64982,                0.35358,                 0.8277,              0.0033175,              0.0033175,              0.0033175
                    137,                0.24517,                0.25975,                0.76932,                0.94626,                0.96104,                0.98799,                0.85862,                0.64283,                0.36121,                0.82461,               0.003268,               0.003268,               0.003268
                    138,                0.24435,                0.26313,                0.76648,                0.94194,                0.96325,                0.98539,                0.85738,                 0.6452,                0.35612,                0.82328,              0.0032185,              0.0032185,              0.0032185
                    139,                0.24875,                0.26889,                0.76817,                0.94359,                0.96209,                0.98614,                0.85467,                0.65491,                0.35095,                0.83024,               0.003169,               0.003169,               0.003169
                    140,                0.24295,                0.24913,                0.76947,                0.94376,                 0.9666,                0.98637,                0.85115,                0.66104,                0.35337,                0.83099,              0.0031195,              0.0031195,              0.0031195
                    141,                 0.2357,                0.24844,                  0.765,                0.95163,                0.96846,                0.98708,                 0.8489,                  0.668,                0.33728,                 0.8269,                0.00307,                0.00307,                0.00307
                    142,                0.23405,                0.24778,                0.76559,                0.94853,                0.97032,                0.98668,                0.85205,                0.65317,                0.32691,                0.82242,              0.0030205,              0.0030205,              0.0030205
                    143,                0.23899,                0.26627,                0.76449,                0.95783,                 0.9693,                0.98873,                0.85498,                0.65059,                0.32835,                0.82439,               0.002971,               0.002971,               0.002971
                    144,                0.23316,                0.25632,                0.76654,                0.97034,                0.97125,                0.98921,                0.86073,                0.64303,                 0.3092,                0.82255,              0.0029215,              0.0029215,              0.0029215
                    145,                0.23667,                0.25111,                0.76546,                0.96641,                0.97217,                0.98928,                0.86302,                0.63453,                0.30811,                  0.822,               0.002872,               0.002872,               0.002872
                    146,                0.23873,                0.24948,                0.76629,                0.96714,                0.97032,                0.98851,                0.86342,                0.63527,                0.30143,                0.82127,              0.0028225,              0.0028225,              0.0028225
                    147,                0.23026,                0.25735,                0.76649,                 0.9684,                0.97217,                0.98908,                0.86296,                0.63913,                0.30373,                0.82278,               0.002773,               0.002773,               0.002773
                    148,                0.23257,                0.25384,                0.77166,                0.97113,                0.97032,                0.98973,                0.86809,                 0.6256,                0.29509,                0.82073,              0.0027235,              0.0027235,              0.0027235
                    149,                0.23913,                 0.2498,                0.76918,                0.97145,                0.97032,                0.98968,                0.86301,                0.63305,                0.30424,                0.82206,               0.002674,               0.002674,               0.002674
                    150,                 0.2214,                0.23474,                0.76573,                 0.9604,                0.97032,                0.98933,                0.86336,                0.63216,                0.31293,                0.81956,              0.0026245,              0.0026245,              0.0026245
                    151,                0.22351,                0.24688,                0.76099,                0.96317,                0.97044,                0.98953,                 0.8625,                0.63204,                0.31687,                0.82084,               0.002575,               0.002575,               0.002575
                    152,                0.22303,                0.24695,                0.76357,                0.94633,                0.98516,                0.98922,                0.86263,                0.64052,                 0.3202,                0.82272,              0.0025255,              0.0025255,              0.0025255
                    153,                0.22402,                0.23926,                0.76427,                0.94592,                0.98516,                0.98922,                0.85809,                0.64433,                0.31457,                0.82312,               0.002476,               0.002476,               0.002476
                    154,                0.22802,                0.24161,                0.76374,                0.96646,                0.96846,                0.98921,                0.85472,                0.65025,                0.31148,                0.82559,              0.0024265,              0.0024265,              0.0024265
                    155,                0.22004,                0.23895,                0.76161,                0.97346,                0.97217,                0.99077,                0.85943,                0.64639,                0.30391,                0.82471,               0.002377,               0.002377,               0.002377
                    156,                0.22228,                0.23898,                0.76534,                0.96721,                0.96846,                0.98861,                0.85998,                0.64232,                0.31235,                0.82409,              0.0023275,              0.0023275,              0.0023275
                    157,                0.21692,                0.23634,                0.76387,                0.98459,                0.94832,                0.98918,                0.85719,                0.64535,                0.32546,                0.82559,               0.002278,               0.002278,               0.002278
                    158,                 0.2208,                0.24137,                0.75786,                0.95221,                0.97217,                0.98861,                0.85541,                0.64827,                0.33704,                0.82574,              0.0022285,              0.0022285,              0.0022285
                    159,                0.21776,                0.24267,                0.75955,                0.96862,                0.97346,                 0.9904,                0.85766,                0.64743,                0.32915,                0.82569,               0.002179,               0.002179,               0.002179
                    160,                0.22521,                0.24321,                0.76791,                0.97347,                0.97217,                0.99054,                0.85858,                0.64208,                0.31866,                0.82479,              0.0021295,              0.0021295,              0.0021295
                    161,                0.21829,                0.23957,                 0.7672,                 0.9703,                0.96996,                0.98959,                0.85859,                0.64237,                0.32481,                0.82403,                0.00208,                0.00208,                0.00208
                    162,                0.21084,                0.23189,                0.76423,                 0.9721,                0.96952,                0.98965,                0.86032,                0.63958,                0.31728,                0.82398,              0.0020305,              0.0020305,              0.0020305
