                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.27353,                 0.2501,                 0.8168,                0.99989,                      1,                  0.995,                0.97809,                0.19003,                0.11859,                0.74856,               0.006238,               0.006238,               0.006238
                     21,                0.26847,                0.24802,                0.81497,                      1,                      1,                  0.995,                0.98633,                0.16402,                0.11926,                0.74656,                0.00604,                0.00604,                0.00604
                     22,                0.26455,                0.24401,                0.81613,                 0.9999,                      1,                  0.995,                0.98647,                0.15693,                  0.115,                 0.7463,               0.005842,               0.005842,               0.005842
                     23,                0.26026,                0.23987,                0.81361,                0.99989,                      1,                  0.995,                0.98601,                0.15803,                0.11407,                0.74882,               0.005644,               0.005644,               0.005644
                     24,                0.25193,                0.23353,                0.81408,                 0.9999,                      1,                  0.995,                0.98944,                0.13808,                0.11566,                0.74444,               0.005446,               0.005446,               0.005446
                     25,                0.24721,                 0.2307,                0.81347,                 0.9999,                      1,                  0.995,                0.98969,                0.12885,                0.10125,                0.74423,               0.005248,               0.005248,               0.005248
                     26,                   0.24,                0.22818,                 0.8116,                 0.9999,                      1,                  0.995,                 0.9892,                0.12701,                0.10693,                0.74441,                0.00505,                0.00505,                0.00505
                     27,                0.23618,                0.22239,                0.81049,                 0.9999,                      1,                  0.995,                0.98899,                0.12836,                0.10291,                0.74387,               0.004852,               0.004852,               0.004852
                     28,                0.23323,                0.21958,                0.81016,                 0.9999,                      1,                  0.995,                0.98837,                0.13074,                0.10303,                0.74226,               0.004654,               0.004654,               0.004654
                     29,                0.22755,                 0.2201,                0.81091,                      1,                      1,                  0.995,                0.98933,                0.12172,                0.10123,                0.74196,               0.004456,               0.004456,               0.004456
                     30,                0.22261,                 0.2122,                0.80881,                 0.9999,                      1,                  0.995,                0.99031,                0.11308,                 0.0998,                0.74309,               0.004258,               0.004258,               0.004258
                     31,                0.21676,                 0.2084,                0.80944,                 0.9999,                      1,                  0.995,                0.99051,                0.11833,                0.10096,                0.74322,                0.00406,                0.00406,                0.00406
                     32,                0.21616,                0.20708,                0.80688,                 0.9999,                      1,                  0.995,                0.98995,                0.11384,                0.09253,                0.74204,               0.003862,               0.003862,               0.003862
                     33,                0.20795,                0.20288,                0.80541,                      1,                      1,                  0.995,                0.99102,                0.10631,                0.10243,                0.74062,               0.003664,               0.003664,               0.003664
                     34,                0.20598,                0.19946,                0.80625,                 0.9999,                      1,                  0.995,                0.99185,                0.09857,                0.08934,                0.74109,               0.003466,               0.003466,               0.003466
                     35,                0.20012,                0.19783,                0.80636,                 0.9999,                      1,                  0.995,                0.99162,                0.09631,                0.08773,                0.74206,               0.003268,               0.003268,               0.003268
                     36,                 0.1959,                0.19067,                0.80418,                 0.9999,                      1,                  0.995,                 0.9919,                0.09816,                0.08714,                0.74128,                0.00307,                0.00307,                0.00307
                     37,                0.19293,                0.18815,                0.80425,                 0.9999,                      1,                  0.995,                0.99117,                 0.0976,                0.08566,                0.74094,               0.002872,               0.002872,               0.002872
                     38,                0.18783,                0.18378,                0.80287,                      1,                      1,                  0.995,                0.99112,                 0.0957,                0.08548,                 0.7401,               0.002674,               0.002674,               0.002674
                     39,                0.18236,                0.18249,                0.80133,                      1,                      1,                  0.995,                0.99125,                0.09599,                0.08696,                0.73945,               0.002476,               0.002476,               0.002476
                     40,                0.18024,                0.17624,                0.80154,                      1,                      1,                  0.995,                0.99217,                0.09615,                0.08955,                0.73909,               0.002278,               0.002278,               0.002278
                     41,                   0.16,                 0.1237,                0.76564,                      1,                      1,                  0.995,                0.99222,                0.09425,                0.08809,                0.73921,                0.00208,                0.00208,                0.00208
                     42,                0.14985,                0.11839,                0.76495,                      1,                      1,                  0.995,                0.99191,                0.09599,                0.08476,                0.73952,               0.001882,               0.001882,               0.001882
                     43,                0.14438,                 0.1152,                0.76389,                      1,                      1,                  0.995,                0.99268,                0.09416,                0.08239,                0.73975,               0.001684,               0.001684,               0.001684
                     44,                0.13809,                 0.1097,                0.76356,                      1,                      1,                  0.995,                0.99248,                0.09501,                0.08226,                0.74001,               0.001486,               0.001486,               0.001486
                     45,                0.13427,                0.10665,                0.76392,                      1,                      1,                  0.995,                0.99262,                0.09468,                0.08519,                0.73998,               0.001288,               0.001288,               0.001288
                     46,                0.12803,                0.10275,                0.76212,                      1,                      1,                  0.995,                0.99273,                0.09381,                0.08418,                0.73998,                0.00109,                0.00109,                0.00109
                     47,                0.12264,                0.09913,                0.76034,                      1,                      1,                  0.995,                0.99288,                0.09204,                0.08126,                0.73997,               0.000892,               0.000892,               0.000892
                     48,                0.11803,                0.09464,                0.76151,                      1,                      1,                  0.995,                0.99278,                0.09186,                0.08234,                0.73984,               0.000694,               0.000694,               0.000694
                     49,                0.11387,                0.09153,                0.75889,                      1,                      1,                  0.995,                0.99305,                0.09019,                0.08251,                0.73967,               0.000496,               0.000496,               0.000496
                     50,                0.10904,                0.08797,                0.76087,                      1,                      1,                  0.995,                0.99315,                0.08824,                0.08154,                0.73952,               0.000298,               0.000298,               0.000298
