                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     38,                 2.0443,                 4.1071,                 1.7119,                 0.4895,                0.42857,                0.40557,                0.19567,                 2.1167,                 4.1389,                  2.327,              0.0017558,              0.0017558,              0.0017558
                     39,                 1.9813,                 3.6825,                 1.8216,                 0.4895,                0.42857,                0.40557,                0.19567,                 2.1167,                 4.1389,                  2.327,              0.0017492,              0.0017492,              0.0017492
                     40,                 2.1703,                 3.1498,                 1.9054,                0.21211,                0.67904,                0.21699,                 0.0844,                 2.2213,                 5.6573,                 3.1597,              0.0017426,              0.0017426,              0.0017426
                     41,                 2.4022,                 3.5903,                 2.0569,                0.21211,                0.67904,                0.21699,                 0.0844,                 2.2213,                 5.6573,                 3.1597,               0.001736,               0.001736,               0.001736
                     42,                 2.5204,                 4.1636,                 2.0467,                0.21211,                0.67904,                0.21699,                 0.0844,                 2.2213,                 5.6573,                 3.1597,              0.0017294,              0.0017294,              0.0017294
                     43,                 2.2241,                 3.5787,                  1.734,                0.19754,                0.49536,                 0.2635,                0.09644,                 2.1436,                 3.2243,                 2.3012,              0.0017228,              0.0017228,              0.0017228
                     44,                 1.8468,                 3.8188,                 1.4585,                0.19754,                0.49536,                 0.2635,                0.09644,                 2.1436,                 3.2243,                 2.3012,              0.0017162,              0.0017162,              0.0017162
                     45,                 2.0475,                 3.5012,                 1.6918,                0.19754,                0.49536,                 0.2635,                0.09644,                 2.1436,                 3.2243,                 2.3012,              0.0017096,              0.0017096,              0.0017096
                     46,                 1.8545,                 3.5295,                 1.6153,                0.65782,                0.62709,                0.60719,                0.23315,                 2.3492,                  3.356,                 2.6877,               0.001703,               0.001703,               0.001703
                     47,                 1.7675,                 3.4798,                 1.7534,                0.65782,                0.62709,                0.60719,                0.23315,                 2.3492,                  3.356,                 2.6877,              0.0016964,              0.0016964,              0.0016964
                     48,                 1.9991,                 3.1041,                 1.6217,                0.65782,                0.62709,                0.60719,                0.23315,                 2.3492,                  3.356,                 2.6877,              0.0016898,              0.0016898,              0.0016898
                     49,                 1.9499,                 3.2341,                 1.5796,                0.33333,                0.22635,                0.11702,                0.01959,                 2.3649,                 13.743,                 4.6003,              0.0016832,              0.0016832,              0.0016832
                     50,                 1.8616,                 3.5561,                  1.585,                0.33333,                0.22635,                0.11702,                0.01959,                 2.3649,                 13.743,                 4.6003,              0.0016766,              0.0016766,              0.0016766
                     51,                 1.9412,                 3.1984,                 1.9294,                0.33333,                0.22635,                0.11702,                0.01959,                 2.3649,                 13.743,                 4.6003,                0.00167,                0.00167,                0.00167
                     52,                 1.9575,                 3.1365,                 1.6602,                 0.4689,                0.65121,                0.44475,                0.17915,                 2.0087,                 3.4207,                 2.0591,              0.0016634,              0.0016634,              0.0016634
                     53,                 1.8518,                 2.9473,                 1.6394,                 0.4689,                0.65121,                0.44475,                0.17915,                 2.0087,                 3.4207,                 2.0591,              0.0016568,              0.0016568,              0.0016568
                     54,                 1.8291,                   2.98,                 1.7238,                 0.4689,                0.65121,                0.44475,                0.17915,                 2.0087,                 3.4207,                 2.0591,              0.0016502,              0.0016502,              0.0016502
                     55,                 1.7055,                 2.8302,                 1.5066,                0.50165,                 0.6846,                 0.4726,                 0.1675,                 2.2103,                 4.4424,                 3.2791,              0.0016436,              0.0016436,              0.0016436
                     56,                 1.7195,                 3.2025,                  1.672,                0.50165,                 0.6846,                 0.4726,                 0.1675,                 2.2103,                 4.4424,                 3.2791,               0.001637,               0.001637,               0.001637
                     57,                 1.7356,                 2.5586,                 1.7448,                0.50165,                 0.6846,                 0.4726,                 0.1675,                 2.2103,                 4.4424,                 3.2791,              0.0016304,              0.0016304,              0.0016304
                     58,                 1.7739,                 2.9963,                 1.6517,                0.37775,                0.62894,                0.35164,                0.16332,                 2.1177,                 4.3014,                  2.565,              0.0016238,              0.0016238,              0.0016238
                     59,                 1.7348,                 3.1841,                  1.535,                0.37775,                0.62894,                0.35164,                0.16332,                 2.1177,                 4.3014,                  2.565,              0.0016172,              0.0016172,              0.0016172
                     60,                  1.916,                 2.5277,                 1.8951,                0.37775,                0.62894,                0.35164,                0.16332,                 2.1177,                 4.3014,                  2.565,              0.0016106,              0.0016106,              0.0016106
                     61,                 1.9021,                 2.7894,                 1.7007,                0.33916,                0.70368,                 0.3851,                0.17528,                 1.9434,                 3.4211,                 1.8802,               0.001604,               0.001604,               0.001604
                     62,                 1.7996,                 2.7775,                  1.519,                0.33916,                0.70368,                 0.3851,                0.17528,                 1.9434,                 3.4211,                 1.8802,              0.0015974,              0.0015974,              0.0015974
                     63,                 1.5414,                 2.7137,                 1.2998,                0.33916,                0.70368,                 0.3851,                0.17528,                 1.9434,                 3.4211,                 1.8802,              0.0015908,              0.0015908,              0.0015908
                     64,                 1.8995,                 2.4818,                 1.7333,                0.47799,                0.78147,                0.60945,                0.26536,                 2.0051,                  3.556,                 1.8877,              0.0015842,              0.0015842,              0.0015842
                     65,                 1.7263,                 2.6014,                 1.7097,                0.47799,                0.78147,                0.60945,                0.26536,                 2.0051,                  3.556,                 1.8877,              0.0015776,              0.0015776,              0.0015776
                     66,                 1.6887,                 2.9723,                 1.4555,                0.47799,                0.78147,                0.60945,                0.26536,                 2.0051,                  3.556,                 1.8877,               0.001571,               0.001571,               0.001571
                     67,                 1.8455,                 2.4887,                 1.5817,                0.29479,                0.76252,                0.38847,                0.17088,                 1.9154,                 2.5527,                 1.8806,              0.0015644,              0.0015644,              0.0015644
                     68,                 1.7229,                 2.5962,                 1.4975,                0.29479,                0.76252,                0.38847,                0.17088,                 1.9154,                 2.5527,                 1.8806,              0.0015578,              0.0015578,              0.0015578
                     69,                 1.6989,                 2.4817,                 1.5323,                0.29479,                0.76252,                0.38847,                0.17088,                 1.9154,                 2.5527,                 1.8806,              0.0015512,              0.0015512,              0.0015512
                     70,                 1.5883,                 2.7406,                 1.4035,                0.40704,                0.47886,                0.39307,                0.15627,                 1.9466,                  2.426,                 1.9652,              0.0015446,              0.0015446,              0.0015446
                     71,                 2.0968,                 2.7654,                  1.771,                0.40704,                0.47886,                0.39307,                0.15627,                 1.9466,                  2.426,                 1.9652,               0.001538,               0.001538,               0.001538
                     72,                 1.7242,                 2.8611,                 1.6177,                0.40704,                0.47886,                0.39307,                0.15627,                 1.9466,                  2.426,                 1.9652,              0.0015314,              0.0015314,              0.0015314
                     73,                 1.9233,                 2.3125,                 1.6131,                0.47489,                 0.5974,                0.50738,                0.19204,                 1.9785,                 2.1476,                 1.8434,              0.0015248,              0.0015248,              0.0015248
                     74,                 1.8828,                 2.4744,                 1.7084,                0.47489,                 0.5974,                0.50738,                0.19204,                 1.9785,                 2.1476,                 1.8434,              0.0015182,              0.0015182,              0.0015182
                     75,                 1.7476,                 2.0938,                 1.7202,                0.47489,                 0.5974,                0.50738,                0.19204,                 1.9785,                 2.1476,                 1.8434,              0.0015116,              0.0015116,              0.0015116
                     76,                 1.8161,                 2.6802,                 1.6202,                0.36858,                0.81633,                0.40203,                0.14467,                  1.939,                 2.6173,                  1.958,               0.001505,               0.001505,               0.001505
                     77,                 1.5081,                  2.395,                 1.5053,                0.36858,                0.81633,                0.40203,                0.14467,                  1.939,                 2.6173,                  1.958,              0.0014984,              0.0014984,              0.0014984
                     78,                  1.475,                 2.6709,                 1.3844,                0.36858,                0.81633,                0.40203,                0.14467,                  1.939,                 2.6173,                  1.958,              0.0014918,              0.0014918,              0.0014918
                     79,                 1.5452,                 2.2608,                 1.3772,                0.36858,                0.81633,                0.40203,                0.14467,                  1.939,                 2.6173,                  1.958,              0.0014852,              0.0014852,              0.0014852
                     80,                 1.8074,                   2.55,                 1.5535,                0.58256,                0.79487,                0.58689,                0.26242,                 1.9168,                 2.3561,                 1.8009,              0.0014786,              0.0014786,              0.0014786
                     81,                 1.7316,                 2.2607,                 1.5656,                0.58256,                0.79487,                0.58689,                0.26242,                 1.9168,                 2.3561,                 1.8009,               0.001472,               0.001472,               0.001472
                     82,                 1.7826,                 2.2448,                 1.5373,                0.58256,                0.79487,                0.58689,                0.26242,                 1.9168,                 2.3561,                 1.8009,              0.0014654,              0.0014654,              0.0014654
                     83,                 1.7049,                 2.2616,                 1.6496,                0.26466,                0.84601,                0.29022,                0.11083,                 1.9951,                 6.2634,                 1.9705,              0.0014588,              0.0014588,              0.0014588
                     84,                 1.7726,                 2.1744,                 1.7285,                0.26466,                0.84601,                0.29022,                0.11083,                 1.9951,                 6.2634,                 1.9705,              0.0014522,              0.0014522,              0.0014522
                     85,                 1.7904,                 2.2517,                 1.7428,                0.26466,                0.84601,                0.29022,                0.11083,                 1.9951,                 6.2634,                 1.9705,              0.0014456,              0.0014456,              0.0014456
                     86,                 1.4612,                 2.0045,                 1.5553,                 0.3386,                0.85958,                0.36549,                0.13965,                 1.9265,                 3.5574,                 1.8638,               0.001439,               0.001439,               0.001439
                     87,                 1.4117,                 2.2575,                 1.1555,                 0.3386,                0.85958,                0.36549,                0.13965,                 1.9265,                 3.5574,                 1.8638,              0.0014324,              0.0014324,              0.0014324
                     88,                 1.4978,                 2.3731,                 1.3479,                 0.3386,                0.85958,                0.36549,                0.13965,                 1.9265,                 3.5574,                 1.8638,              0.0014258,              0.0014258,              0.0014258
                     89,                 1.3454,                 2.1271,                 1.3117,                0.30452,                0.88312,                0.29523,                0.11313,                 1.9744,                 4.3016,                 2.0223,              0.0014192,              0.0014192,              0.0014192
                     90,                 1.6456,                 2.3142,                 1.5083,                0.30452,                0.88312,                0.29523,                0.11313,                 1.9744,                 4.3016,                 2.0223,              0.0014126,              0.0014126,              0.0014126
                     91,                 1.5571,                 1.9004,                 1.5076,                0.30452,                0.88312,                0.29523,                0.11313,                 1.9744,                 4.3016,                 2.0223,               0.001406,               0.001406,               0.001406
                     92,                 1.4624,                 2.4367,                 1.4565,                0.28941,                0.83488,                0.27541,                0.09654,                 2.0797,                 4.6351,                 2.4761,              0.0013994,              0.0013994,              0.0013994
                     93,                 1.5774,                  2.169,                 1.6439,                0.28941,                0.83488,                0.27541,                0.09654,                 2.0797,                 4.6351,                 2.4761,              0.0013928,              0.0013928,              0.0013928
                     94,                  1.509,                 2.2409,                 1.3214,                0.28941,                0.83488,                0.27541,                0.09654,                 2.0797,                 4.6351,                 2.4761,              0.0013862,              0.0013862,              0.0013862
                     95,                 1.6518,                 1.9688,                 1.4792,                0.43334,                0.76623,                0.40592,                0.15218,                 2.0905,                 2.2407,                 1.9792,              0.0013796,              0.0013796,              0.0013796
                     96,                  1.684,                 1.8717,                 1.5555,                0.43334,                0.76623,                0.40592,                0.15218,                 2.0905,                 2.2407,                 1.9792,               0.001373,               0.001373,               0.001373
                     97,                 1.4813,                 2.0884,                 1.4127,                0.43334,                0.76623,                0.40592,                0.15218,                 2.0905,                 2.2407,                 1.9792,              0.0013664,              0.0013664,              0.0013664
                     98,                 1.7012,                 1.8647,                  1.528,                0.41152,                0.84719,                0.42066,                0.20644,                 1.7618,                 2.8919,                 1.7907,              0.0013598,              0.0013598,              0.0013598
                     99,                 1.5971,                 2.0013,                 1.5046,                0.41152,                0.84719,                0.42066,                0.20644,                 1.7618,                 2.8919,                 1.7907,              0.0013532,              0.0013532,              0.0013532
                    100,                 1.7781,                 2.0046,                 1.5704,                0.41152,                0.84719,                0.42066,                0.20644,                 1.7618,                 2.8919,                 1.7907,              0.0013466,              0.0013466,              0.0013466
                    101,                 1.6802,                 2.0102,                 1.4231,                0.43877,                0.84045,                 0.4935,                 0.2319,                 1.7475,                 2.4245,                 1.7194,                0.00134,                0.00134,                0.00134
                    102,                 1.4239,                  2.006,                 1.3325,                0.43877,                0.84045,                 0.4935,                 0.2319,                 1.7475,                 2.4245,                 1.7194,              0.0013334,              0.0013334,              0.0013334
                    103,                 1.5652,                 2.1881,                 1.6314,                0.43877,                0.84045,                 0.4935,                 0.2319,                 1.7475,                 2.4245,                 1.7194,              0.0013268,              0.0013268,              0.0013268
                    104,                 1.7011,                 1.9404,                 1.6288,                0.62865,                0.79221,                0.61013,                0.24082,                 1.8624,                 1.7702,                 1.7949,              0.0013202,              0.0013202,              0.0013202
                    105,                 1.6556,                 2.0313,                 1.3889,                0.62865,                0.79221,                0.61013,                0.24082,                 1.8624,                 1.7702,                 1.7949,              0.0013136,              0.0013136,              0.0013136
                    106,                  1.495,                 1.9952,                 1.3005,                0.62865,                0.79221,                0.61013,                0.24082,                 1.8624,                 1.7702,                 1.7949,               0.001307,               0.001307,               0.001307
                    107,                 1.6703,                 2.0372,                  1.542,                0.45747,                0.87013,                0.50678,                0.22087,                 1.6679,                 2.3593,                 1.6443,              0.0013004,              0.0013004,              0.0013004
                    108,                 1.5882,                 2.1876,                 1.3803,                0.45747,                0.87013,                0.50678,                0.22087,                 1.6679,                 2.3593,                 1.6443,              0.0012938,              0.0012938,              0.0012938
                    109,                 1.7111,                 2.3248,                 1.5333,                0.45747,                0.87013,                0.50678,                0.22087,                 1.6679,                 2.3593,                 1.6443,              0.0012872,              0.0012872,              0.0012872
                    110,                 1.4341,                 1.8303,                 1.2945,                0.37442,                0.91054,                0.42072,                0.18834,                 1.6709,                 3.2115,                 1.6937,              0.0012806,              0.0012806,              0.0012806
                    111,                 1.6374,                 1.9363,                 1.6474,                0.37442,                0.91054,                0.42072,                0.18834,                 1.6709,                 3.2115,                 1.6937,               0.001274,               0.001274,               0.001274
                    112,                 1.5714,                 1.7625,                 1.4534,                0.37442,                0.91054,                0.42072,                0.18834,                 1.6709,                 3.2115,                 1.6937,              0.0012674,              0.0012674,              0.0012674
                    113,                  1.711,                 2.0895,                 1.4814,                0.39349,                0.87013,                0.44792,                0.21418,                  1.679,                 2.9648,                 1.6466,              0.0012608,              0.0012608,              0.0012608
                    114,                 1.4844,                 1.7822,                 1.4745,                0.39349,                0.87013,                0.44792,                0.21418,                  1.679,                 2.9648,                 1.6466,              0.0012542,              0.0012542,              0.0012542
                    115,                 1.3436,                 1.9227,                 1.2013,                0.39349,                0.87013,                0.44792,                0.21418,                  1.679,                 2.9648,                 1.6466,              0.0012476,              0.0012476,              0.0012476
                    116,                 1.4161,                 1.7011,                 1.4465,                 0.4484,                0.87624,                0.49823,                0.23495,                 1.7004,                 2.6019,                 1.6342,               0.001241,               0.001241,               0.001241
                    117,                 1.6317,                 1.8736,                 1.4817,                 0.4484,                0.87624,                0.49823,                0.23495,                 1.7004,                 2.6019,                 1.6342,              0.0012344,              0.0012344,              0.0012344
                    118,                 1.5917,                 1.7699,                 1.6359,                 0.4484,                0.87624,                0.49823,                0.23495,                 1.7004,                 2.6019,                 1.6342,              0.0012278,              0.0012278,              0.0012278
                    119,                 1.4657,                  1.852,                 1.3465,                 0.5898,                0.84563,                0.66275,                0.31309,                 1.6392,                 2.0331,                 1.5383,              0.0012212,              0.0012212,              0.0012212
                    120,                 1.4086,                 1.7415,                 1.2511,                 0.5898,                0.84563,                0.66275,                0.31309,                 1.6392,                 2.0331,                 1.5383,              0.0012146,              0.0012146,              0.0012146
                    121,                  1.451,                 1.9071,                 1.6236,                 0.5898,                0.84563,                0.66275,                0.31309,                 1.6392,                 2.0331,                 1.5383,               0.001208,               0.001208,               0.001208
                    122,                 1.3165,                  1.843,                 1.2342,                0.60297,                0.88312,                0.63117,                0.28694,                 1.7004,                 2.4366,                 1.5524,              0.0012014,              0.0012014,              0.0012014
                    123,                 1.5685,                 1.7531,                 1.4131,                0.60297,                0.88312,                0.63117,                0.28694,                 1.7004,                 2.4366,                 1.5524,              0.0011948,              0.0011948,              0.0011948
                    124,                 1.3601,                 1.7614,                 1.2433,                0.60297,                0.88312,                0.63117,                0.28694,                 1.7004,                 2.4366,                 1.5524,              0.0011882,              0.0011882,              0.0011882
                    125,                 1.3799,                 1.6919,                   1.27,                0.52667,                0.89387,                0.53821,                0.22927,                 1.7153,                 3.1651,                 1.6297,              0.0011816,              0.0011816,              0.0011816
                    126,                 1.4717,                 1.5324,                 1.3234,                0.52667,                0.89387,                0.53821,                0.22927,                 1.7153,                 3.1651,                 1.6297,               0.001175,               0.001175,               0.001175
                    127,                 1.4779,                 1.9175,                 1.3451,                0.52667,                0.89387,                0.53821,                0.22927,                 1.7153,                 3.1651,                 1.6297,              0.0011684,              0.0011684,              0.0011684
                    128,                  1.326,                  1.589,                 1.3323,                0.62091,                0.89796,                0.62688,                 0.2684,                   1.75,                 2.5289,                 1.6321,              0.0011618,              0.0011618,              0.0011618
                    129,                 1.2266,                 1.6512,                 1.2604,                0.62091,                0.89796,                0.62688,                 0.2684,                   1.75,                 2.5289,                 1.6321,              0.0011552,              0.0011552,              0.0011552
                    130,                 1.5432,                 1.6561,                 1.3524,                0.62091,                0.89796,                0.62688,                 0.2684,                   1.75,                 2.5289,                 1.6321,              0.0011486,              0.0011486,              0.0011486
                    131,                 1.6315,                 1.5927,                 1.4702,                0.44011,                0.88868,                0.44787,                0.20477,                 1.7061,                 3.7795,                 1.6572,               0.001142,               0.001142,               0.001142
                    132,                 1.3592,                 1.6414,                 1.3423,                0.44011,                0.88868,                0.44787,                0.20477,                 1.7061,                 3.7795,                 1.6572,              0.0011354,              0.0011354,              0.0011354
                    133,                 1.2506,                 1.6445,                 1.3587,                0.44011,                0.88868,                0.44787,                0.20477,                 1.7061,                 3.7795,                 1.6572,              0.0011288,              0.0011288,              0.0011288
                    134,                  1.576,                 1.9907,                 1.3925,                0.53568,                0.87013,                 0.5072,                0.24639,                 1.6467,                 3.1846,                   1.67,              0.0011222,              0.0011222,              0.0011222
                    135,                 1.4904,                 1.7872,                 1.2347,                0.53568,                0.87013,                 0.5072,                0.24639,                 1.6467,                 3.1846,                   1.67,              0.0011156,              0.0011156,              0.0011156
                    136,                 1.2507,                 1.5169,                 1.1756,                0.53568,                0.87013,                 0.5072,                0.24639,                 1.6467,                 3.1846,                   1.67,               0.001109,               0.001109,               0.001109
                    137,                 1.1774,                  1.686,                  1.264,                0.44801,                0.87941,                0.43458,                0.22709,                 1.5798,                   5.35,                 1.6361,              0.0011024,              0.0011024,              0.0011024
                    138,                 1.7005,                 1.8646,                  1.653,                0.44801,                0.87941,                0.43458,                0.22709,                 1.5798,                   5.35,                 1.6361,              0.0010958,              0.0010958,              0.0010958
                    139,                  1.319,                 1.5247,                 1.4239,                0.44801,                0.87941,                0.43458,                0.22709,                 1.5798,                   5.35,                 1.6361,              0.0010892,              0.0010892,              0.0010892
                    140,                 1.4519,                  1.703,                 1.5524,                0.62304,                0.84634,                0.62337,                0.33501,                 1.6277,                 2.3178,                 1.7089,              0.0010826,              0.0010826,              0.0010826
                    141,                 1.3599,                 1.4922,                 1.3677,                0.62304,                0.84634,                0.62337,                0.33501,                 1.6277,                 2.3178,                 1.7089,               0.001076,               0.001076,               0.001076
                    142,                 1.5546,                  1.789,                 1.5306,                0.62304,                0.84634,                0.62337,                0.33501,                 1.6277,                 2.3178,                 1.7089,              0.0010694,              0.0010694,              0.0010694
                    143,                 1.2845,                 1.6889,                  1.146,                0.62304,                0.84634,                0.62337,                0.33501,                 1.6277,                 2.3178,                 1.7089,              0.0010628,              0.0010628,              0.0010628
                    144,                 1.4978,                 1.6855,                 1.2937,                0.61154,                 0.8757,                0.63762,                0.30115,                 1.6459,                 2.3595,                 1.7359,              0.0010562,              0.0010562,              0.0010562
                    145,                 1.3862,                 1.6363,                 1.3273,                0.61154,                 0.8757,                0.63762,                0.30115,                 1.6459,                 2.3595,                 1.7359,              0.0010496,              0.0010496,              0.0010496
                    146,                 1.4477,                 1.4332,                 1.3796,                0.61154,                 0.8757,                0.63762,                0.30115,                 1.6459,                 2.3595,                 1.7359,               0.001043,               0.001043,               0.001043
                    147,                 1.4326,                 1.5502,                 1.4631,                0.71689,                0.78454,                0.70459,                 0.3118,                 1.8988,                 1.7602,                 1.8799,              0.0010364,              0.0010364,              0.0010364
                    148,                 1.3689,                 1.7364,                 1.3728,                0.71689,                0.78454,                0.70459,                 0.3118,                 1.8988,                 1.7602,                 1.8799,              0.0010298,              0.0010298,              0.0010298
                    149,                 1.2933,                 1.5125,                 1.3756,                0.71689,                0.78454,                0.70459,                 0.3118,                 1.8988,                 1.7602,                 1.8799,              0.0010232,              0.0010232,              0.0010232
                    150,                 1.2646,                 1.5635,                 1.2924,                0.77182,                0.81262,                0.73345,                0.34889,                 1.8281,                 1.5367,                 1.7873,              0.0010166,              0.0010166,              0.0010166
                    151,                 1.3965,                 1.5868,                 1.4292,                0.77182,                0.81262,                0.73345,                0.34889,                 1.8281,                 1.5367,                 1.7873,                0.00101,                0.00101,                0.00101
                    152,                 1.2931,                 1.6918,                  1.169,                0.77182,                0.81262,                0.73345,                0.34889,                 1.8281,                 1.5367,                 1.7873,              0.0010034,              0.0010034,              0.0010034
