                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.28699,                0.28492,                0.81252,                0.33333,                0.03509,                0.18672,                0.01867,                 3.0751,                 7.0025,                 2.3885,               0.008812,               0.008812,               0.008812
                     20,                0.28096,                0.28259,                0.81229,                      1,                0.01649,                0.50823,                0.06472,                 3.0411,                 7.8002,                 2.1808,               0.008746,               0.008746,               0.008746
                     21,                0.27786,                 0.2817,                0.81089,                0.17021,                 0.0014,                0.08737,                0.05242,                 3.2465,                 7.9172,                 2.5057,                0.00868,                0.00868,                0.00868
                     22,                0.27633,                0.28086,                0.81272,                0.38974,                0.09333,                0.22168,                0.02217,                 3.1406,                 7.4866,                 2.4848,               0.008614,               0.008614,               0.008614
                     23,                0.27413,                0.27709,                0.81015,                0.38974,                0.09333,                0.22168,                0.02217,                 2.8733,                 7.7836,                 2.2591,               0.008548,               0.008548,               0.008548
                     24,                0.26649,                0.26928,                0.81104,                      1,                0.11386,                0.55692,                0.10286,                 2.6167,                 7.2405,                 1.9722,               0.008482,               0.008482,               0.008482
                     25,                0.26102,                0.26601,                0.81002,                0.79714,                0.11719,                0.44594,                 0.0449,                 2.7613,                 8.0926,                 2.0999,               0.008416,               0.008416,               0.008416
                     26,                0.25855,                0.26464,                0.80917,                      1,                0.10649,                0.55323,                0.11378,                 2.4398,                 7.0265,                 1.8073,                0.00835,                0.00835,                0.00835
                     27,                0.25835,                0.26333,                0.80839,                 0.7561,                0.08158,                0.41193,                 0.0502,                 2.8695,                 8.6942,                  2.112,               0.008284,               0.008284,               0.008284
                     28,                0.25262,                0.25931,                0.80805,                0.65144,                0.04754,                0.34123,                0.03617,                 2.6324,                 7.4934,                 2.0361,               0.008218,               0.008218,               0.008218
                     29,                0.25239,                0.26191,                 0.8097,                0.65144,                0.04754,                0.34123,                0.03617,                 3.0784,                 8.1283,                 2.5435,               0.008152,               0.008152,               0.008152
                     30,                0.25121,                0.25719,                0.80816,                0.65144,                0.04754,                0.34123,                0.03617,                 2.8554,                 8.1569,                 2.2689,               0.008086,               0.008086,               0.008086
                     31,                0.24684,                0.25427,                0.80882,                    0.9,                0.00632,                0.45333,                0.06049,                 2.6728,                 7.7994,                 2.0459,                0.00802,                0.00802,                0.00802
                     32,                0.24768,                0.25571,                0.80714,                0.42857,                   0.13,                0.24214,                0.02421,                 2.6763,                 7.1916,                 2.0787,               0.007954,               0.007954,               0.007954
                     33,                0.24306,                0.25039,                 0.8062,                0.67405,                0.14947,                0.38849,                0.03885,                 3.2628,                 7.1518,                 2.3271,               0.007888,               0.007888,               0.007888
                     34,                0.24079,                 0.2504,                0.80624,                0.89605,                0.22684,                0.55016,                0.05547,                 3.0344,                 6.9629,                 2.2361,               0.007822,               0.007822,               0.007822
                     35,                0.23871,                 0.2486,                0.80791,                0.67888,                0.13982,                 0.3885,                0.03885,                  2.871,                 7.1031,                 2.2505,               0.007756,               0.007756,               0.007756
                     36,                0.23833,                0.24427,                 0.8063,                0.67888,                0.13982,                 0.3885,                0.03885,                 3.0884,                 7.9732,                 2.2431,                0.00769,                0.00769,                0.00769
                     37,                0.23492,                0.24285,                0.80571,                0.91803,                0.00982,                0.46394,                0.04639,                 2.8881,                 7.6153,                 2.0495,               0.007624,               0.007624,               0.007624
                     38,                0.23321,                0.24027,                0.80496,                      1,                0.00333,                0.50166,                0.05017,                 2.6742,                 7.5548,                 1.9809,               0.007558,               0.007558,               0.007558
                     39,                0.23134,                0.24173,                0.80459,                0.97436,                0.06667,                 0.5199,                 0.0883,                 2.4536,                  7.132,                 1.9378,               0.007492,               0.007492,               0.007492
                     40,                0.23285,                0.23998,                0.80457,                      1,                0.08754,                0.54376,                0.09406,                  2.472,                 7.0887,                 1.9378,               0.007426,               0.007426,               0.007426
                     41,                0.22814,                 0.2382,                0.80529,                0.99905,                0.18421,                0.59162,                0.08505,                 2.5587,                 7.0503,                 2.0116,                0.00736,                0.00736,                0.00736
                     42,                0.23007,                0.23983,                0.80494,                0.97439,                0.25368,                0.61282,                0.07857,                 2.6132,                 7.0243,                 2.0429,               0.007294,               0.007294,               0.007294
                     43,                 0.2268,                0.23481,                0.80312,                0.95955,                0.28719,                0.61817,                0.08054,                  2.654,                 6.9212,                 2.0528,               0.007228,               0.007228,               0.007228
                     44,                0.22452,                0.23695,                0.80498,                0.91755,                0.30456,                0.59923,                0.06411,                 2.7376,                  6.786,                  2.082,               0.007162,               0.007162,               0.007162
                     45,                0.22237,                0.23219,                0.80421,                0.88299,                0.28596,                0.56898,                0.05786,                 2.7458,                 6.8609,                 2.0862,               0.007096,               0.007096,               0.007096
                     46,                0.21977,                0.22981,                 0.8035,                0.86537,                0.27404,                 0.5534,                0.05584,                 2.7659,                 6.9432,                  2.095,                0.00703,                0.00703,                0.00703
                     47,                0.21991,                0.23051,                0.80362,                0.87535,                0.27596,                0.56041,                0.05833,                 2.7701,                 6.9325,                 2.0841,               0.006964,               0.006964,               0.006964
                     48,                0.21818,                0.22916,                0.80397,                0.88796,                0.28088,                0.57084,                0.06392,                 2.7694,                 6.9543,                 2.0738,               0.006898,               0.006898,               0.006898
                     49,                0.21616,                0.22731,                0.80288,                0.86143,                0.24649,                 0.5397,                0.05976,                 2.7562,                 7.0122,                 2.0909,               0.006832,               0.006832,               0.006832
                     50,                0.21684,                0.22673,                0.80281,                0.78109,                0.18404,                0.47087,                0.04757,                 2.7626,                 7.0993,                 2.1291,               0.006766,               0.006766,               0.006766
                     51,                0.21303,                0.22285,                0.80245,                0.78095,                0.18263,                0.47197,                0.04765,                  2.747,                 7.1285,                 2.1545,                 0.0067,                 0.0067,                 0.0067
                     52,                0.21388,                 0.2218,                0.80126,                0.81684,                0.21281,                0.50354,                0.05144,                 2.7157,                 7.0999,                 2.1462,               0.006634,               0.006634,               0.006634
                     53,                 0.2122,                0.22528,                0.80305,                0.85569,                0.23614,                0.53416,                0.06064,                 2.6735,                 7.0651,                 2.1249,               0.006568,               0.006568,               0.006568
                     54,                0.20946,                0.22228,                 0.8018,                0.86507,                0.22158,                0.53339,                0.06224,                 2.6491,                 7.0891,                 2.1071,               0.006502,               0.006502,               0.006502
                     55,                0.20757,                0.21995,                0.80181,                 0.9013,                0.25632,                0.56914,                0.07143,                 2.6145,                 7.0628,                 2.0761,               0.006436,               0.006436,               0.006436
                     56,                0.20805,                0.21846,                 0.8008,                0.93018,                0.28281,                0.59962,                0.07925,                 2.6023,                  7.032,                 2.0543,                0.00637,                0.00637,                0.00637
                     57,                0.20737,                0.21856,                0.80167,                 0.9456,                0.29579,                0.61626,                0.08362,                 2.5911,                 6.9788,                 2.0363,               0.006304,               0.006304,               0.006304
                     58,                0.20625,                0.21882,                0.80135,                0.94966,                0.29456,                0.61823,                0.08437,                 2.5804,                 6.9762,                 2.0318,               0.006238,               0.006238,               0.006238
                     59,                0.20538,                0.21951,                0.80216,                0.96082,                0.29684,                 0.6259,                0.08738,                 2.5672,                 6.9681,                 2.0239,               0.006172,               0.006172,               0.006172
                     60,                0.20326,                0.21421,                0.80315,                0.95383,                0.28632,                0.61507,                0.08538,                 2.5732,                 6.9851,                 2.0295,               0.006106,               0.006106,               0.006106
                     61,                0.20203,                0.21422,                0.80165,                 0.9622,                0.28579,                0.61974,                0.08555,                 2.5705,                 6.9796,                 2.0233,                0.00604,                0.00604,                0.00604
                     62,                0.20253,                0.21322,                0.80225,                0.97491,                0.29316,                0.63064,                0.08871,                 2.5618,                  6.939,                 2.0054,               0.005974,               0.005974,               0.005974
                     63,                0.20072,                0.21424,                0.80255,                0.97462,                0.28965,                0.62886,                0.08843,                 2.5577,                  6.939,                 1.9995,               0.005908,               0.005908,               0.005908
                     64,                0.20001,                0.21256,                0.80086,                0.96207,                0.26702,                0.61015,                0.08136,                 2.5621,                 6.9714,                 2.0013,               0.005842,               0.005842,               0.005842
                     65,                0.19713,                0.20974,                0.80074,                0.96474,                0.26404,                 0.6099,                0.08032,                 2.5581,                 6.9824,                 1.9946,               0.005776,               0.005776,               0.005776
                     66,                0.19794,                0.20891,                0.80167,                0.96712,                0.28386,                 0.6237,                0.08629,                 2.5455,                 6.9659,                 1.9808,                0.00571,                0.00571,                0.00571
                     67,                0.19613,                0.20815,                0.80113,                0.96661,                0.28947,                0.62694,                0.08711,                 2.5459,                 6.9749,                 1.9836,               0.005644,               0.005644,               0.005644
                     68,                0.19758,                0.21175,                0.80128,                0.97738,                0.29561,                0.63337,                0.08664,                 2.5463,                 6.9875,                 1.9862,               0.005578,               0.005578,               0.005578
                     69,                0.19439,                0.20641,                0.79976,                0.97971,                0.29649,                0.63538,                0.08679,                  2.544,                 6.9877,                 1.9898,               0.005512,               0.005512,               0.005512
                     70,                0.19423,                0.20598,                0.80153,                0.98297,                0.30386,                0.64107,                0.08879,                 2.5418,                 6.9916,                 1.9907,               0.005446,               0.005446,               0.005446
                     71,                0.19273,                0.20495,                0.80057,                0.98581,                0.30474,                0.64331,                0.08965,                 2.5397,                 6.9899,                 1.9926,                0.00538,                0.00538,                0.00538
                     72,                0.18922,                 0.2005,                0.79959,                0.98171,                 0.3014,                0.63918,                0.08617,                 2.5479,                 7.0185,                 2.0024,               0.005314,               0.005314,               0.005314
                     73,                0.19024,                 0.2039,                0.79915,                0.97975,                 0.2886,                0.63192,                0.07886,                 2.5623,                 7.0515,                  2.017,               0.005248,               0.005248,               0.005248
                     74,                 0.1896,                0.20247,                0.79933,                0.98331,                0.27912,                0.62922,                0.07669,                 2.5696,                 7.0681,                 2.0237,               0.005182,               0.005182,               0.005182
                     75,                0.18762,                0.19954,                0.80028,                0.98659,                0.28386,                0.63355,                0.07933,                 2.5656,                 7.0723,                 2.0252,               0.005116,               0.005116,               0.005116
                     76,                0.18647,                0.20035,                0.80012,                0.99315,                0.27982,                0.63563,                0.08275,                 2.5596,                 7.0776,                 2.0219,                0.00505,                0.00505,                0.00505
                     77,                0.18637,                0.19922,                0.79827,                0.99572,                0.28544,                0.64001,                0.08337,                 2.5684,                 7.0712,                 2.0262,               0.004984,               0.004984,               0.004984
                     78,                0.18623,                0.19816,                0.79826,                0.99492,                0.27474,                0.63441,                0.08399,                 2.5744,                 7.0646,                 2.0288,               0.004918,               0.004918,               0.004918
                     79,                0.18477,                0.19446,                0.79922,                0.99748,                0.27825,                0.63757,                0.08774,                 2.5783,                 7.0442,                 2.0292,               0.004852,               0.004852,               0.004852
                     80,                0.18288,                0.19623,                0.79924,                0.99936,                0.27386,                0.63652,                0.09137,                 2.5808,                 7.0209,                 2.0302,               0.004786,               0.004786,               0.004786
                     81,                0.18353,                0.19527,                 0.8013,                      1,                0.26316,                0.63156,                0.09457,                  2.579,                 7.0035,                 2.0273,                0.00472,                0.00472,                0.00472
                     82,                0.18044,                0.19377,                0.79918,                      1,                0.26509,                0.63253,                0.09875,                  2.576,                 6.9984,                 2.0238,               0.004654,               0.004654,               0.004654
                     83,                0.17806,                0.19211,                0.79783,                      1,                0.26825,                0.63411,                0.09774,                 2.5815,                  7.002,                 2.0284,               0.004588,               0.004588,               0.004588
                     84,                0.18056,                0.19256,                 0.7991,                0.99875,                0.28088,                0.63998,                0.09941,                 2.5883,                 6.9872,                 2.0362,               0.004522,               0.004522,               0.004522
                     85,                0.17822,                0.19192,                0.79887,                      1,                0.28281,                0.64139,                0.10409,                 2.5926,                 6.9564,                 2.0376,               0.004456,               0.004456,               0.004456
                     86,                0.17696,                0.18874,                0.79827,                      1,                0.27298,                0.63648,                0.10626,                 2.5972,                 6.9377,                 2.0379,                0.00439,                0.00439,                0.00439
                     87,                0.17723,                0.19346,                0.79805,                      1,                0.26228,                0.63113,                0.10861,                 2.5985,                 6.9168,                 2.0354,               0.004324,               0.004324,               0.004324
                     88,                 0.1744,                0.18822,                0.79873,                      1,                0.25474,                0.62735,                0.11055,                    2.6,                 6.9019,                 2.0295,               0.004258,               0.004258,               0.004258
                     89,                0.17368,                0.18652,                0.79759,                      1,                0.24228,                0.62113,                0.11096,                 2.5962,                 6.8943,                 2.0261,               0.004192,               0.004192,               0.004192
                     90,                0.17404,                0.18665,                0.79694,                      1,                 0.2414,                0.62069,                0.11042,                 2.6017,                 6.8904,                 2.0326,               0.004126,               0.004126,               0.004126
                     91,                0.17215,                0.18483,                0.79818,                      1,                0.23404,                  0.617,                0.11056,                 2.6031,                 6.8887,                  2.033,                0.00406,                0.00406,                0.00406
                     92,                0.17227,                0.18593,                0.79716,                      1,                0.23298,                0.61648,                0.10911,                 2.6087,                  6.896,                 2.0366,               0.003994,               0.003994,               0.003994
                     93,                0.17022,                0.18411,                0.79773,                      1,                0.23439,                0.61718,                0.10738,                 2.6038,                 6.8898,                 2.0351,               0.003928,               0.003928,               0.003928
                     94,                0.16802,                0.18044,                0.79746,                      1,                0.22772,                0.61385,                0.10507,                 2.5951,                 6.8902,                  2.029,               0.003862,               0.003862,               0.003862
                     95,                0.16818,                0.18047,                 0.7975,                      1,                0.22053,                0.61026,                0.10397,                 2.5899,                 6.8958,                 2.0239,               0.003796,               0.003796,               0.003796
                     96,                0.16693,                0.17999,                0.79617,                      1,                0.21368,                0.60683,                0.10416,                 2.5816,                 6.8972,                 2.0183,                0.00373,                0.00373,                0.00373
                     97,                 0.1673,                0.18004,                0.79697,                      1,                0.20246,                0.60122,                0.10312,                 2.5706,                 6.9053,                 2.0173,               0.003664,               0.003664,               0.003664
                     98,                0.16592,                0.18041,                0.79717,                      1,                0.19702,                 0.5985,                0.10127,                 2.5611,                 6.9062,                 2.0174,               0.003598,               0.003598,               0.003598
                     99,                0.16511,                0.17858,                 0.7973,                      1,                0.19158,                0.59578,                0.09336,                 2.5602,                 6.9136,                 2.0275,               0.003532,               0.003532,               0.003532
                    100,                0.16336,                0.17503,                0.79773,                0.99897,                0.16965,                0.58438,                0.08282,                 2.5696,                 6.9437,                 2.0383,               0.003466,               0.003466,               0.003466
                    101,                0.16347,                0.17755,                0.79765,                0.99656,                0.15263,                0.57469,                0.07824,                 2.5815,                 6.9704,                 2.0476,                 0.0034,                 0.0034,                 0.0034
                    102,                0.16118,                0.17313,                0.79757,                0.99287,                0.14649,                0.56966,                0.07449,                 2.5908,                 6.9919,                  2.054,               0.003334,               0.003334,               0.003334
                    103,                0.16066,                0.17428,                0.79754,                0.97901,                0.13912,                0.55918,                0.06961,                 2.5967,                 7.0057,                 2.0654,               0.003268,               0.003268,               0.003268
