                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.30089,                0.26641,                0.82158,                0.99989,                      1,                  0.995,                  0.985,                0.17647,                0.13083,                0.74908,              0.0090595,              0.0090595,              0.0090595
                     21,                 0.3026,                0.26713,                0.82135,                0.99989,                      1,                  0.995,                0.98445,                 0.1875,                0.14301,                0.75033,                0.00901,                0.00901,                0.00901
                     22,                0.29771,                0.26529,                0.82222,                0.99989,                      1,                  0.995,                 0.9847,                0.18193,                0.12949,                0.74849,              0.0089605,              0.0089605,              0.0089605
                     23,                0.29584,                0.26301,                0.81971,                0.99989,                      1,                  0.995,                0.98641,                0.17507,                0.12723,                0.74985,               0.008911,               0.008911,               0.008911
                     24,                0.28768,                0.25726,                0.81995,                0.99989,                      1,                  0.995,                0.98661,                0.15735,                0.11361,                0.74701,              0.0088615,              0.0088615,              0.0088615
                     25,                0.28396,                0.25623,                0.81966,                0.99989,                      1,                  0.995,                0.98896,                0.13908,                0.10943,                 0.7467,               0.008812,               0.008812,               0.008812
                     26,                0.27892,                0.25323,                0.81836,                0.99989,                      1,                  0.995,                 0.9851,                0.15738,                0.11692,                0.74753,              0.0087625,              0.0087625,              0.0087625
                     27,                0.27942,                 0.2524,                0.81744,                 0.9999,                      1,                  0.995,                0.98981,                0.14949,                0.11882,                0.74595,               0.008713,               0.008713,               0.008713
                     28,                0.27425,                0.24894,                0.81644,                0.99989,                      1,                  0.995,                 0.9867,                0.14637,                0.11237,                0.74581,              0.0086635,              0.0086635,              0.0086635
                     29,                0.26948,                  0.248,                0.81767,                 0.9999,                      1,                  0.995,                0.98787,                0.13807,                0.11239,                0.74627,               0.008614,               0.008614,               0.008614
                     30,                0.26907,                0.24452,                0.81647,                 0.9999,                      1,                  0.995,                0.99016,                0.13173,                0.11328,                0.74511,              0.0085645,              0.0085645,              0.0085645
                     31,                0.26802,                0.24355,                0.81757,                      1,                      1,                  0.995,                0.98964,                0.12987,                0.10023,                0.74458,               0.008515,               0.008515,               0.008515
                     32,                0.26855,                 0.2457,                 0.8156,                 0.9999,                      1,                  0.995,                0.98688,                 0.1328,                0.10279,                0.74456,              0.0084655,              0.0084655,              0.0084655
                     33,                0.26368,                 0.2424,                 0.8136,                 0.9999,                      1,                  0.995,                0.98846,                0.13115,                0.10525,                0.74379,               0.008416,               0.008416,               0.008416
                     34,                 0.2622,                0.23858,                0.81462,                 0.9999,                      1,                  0.995,                0.98806,                 0.1325,                0.10458,                 0.7443,              0.0083665,              0.0083665,              0.0083665
                     35,                0.25939,                0.23855,                0.81563,                 0.9999,                      1,                  0.995,                0.98945,                0.12546,                0.10421,                0.74376,               0.008317,               0.008317,               0.008317
                     36,                 0.2568,                 0.2337,                0.81367,                 0.9999,                      1,                  0.995,                0.98885,                0.12549,                0.10172,                0.74416,              0.0082675,              0.0082675,              0.0082675
                     37,                0.25328,                0.23371,                0.81304,                 0.9999,                      1,                  0.995,                0.98885,                0.13093,                0.10434,                0.74392,               0.008218,               0.008218,               0.008218
                     38,                0.25263,                0.23008,                0.81273,                 0.9999,                      1,                  0.995,                0.98977,                0.12547,                0.10335,                0.74361,              0.0081685,              0.0081685,              0.0081685
                     39,                 0.2526,                0.23386,                0.81188,                 0.9999,                      1,                  0.995,                0.98935,                0.12125,                0.10126,                0.74375,               0.008119,               0.008119,               0.008119
                     40,                0.25221,                0.23067,                 0.8118,                 0.9999,                      1,                  0.995,                0.99061,                0.11904,                0.10483,                0.74452,              0.0080695,              0.0080695,              0.0080695
                     41,                 0.2469,                0.22893,                0.81192,                      1,                      1,                  0.995,                0.99047,                0.11925,                0.10342,                0.74444,                0.00802,                0.00802,                0.00802
                     42,                0.24839,                0.22999,                0.81217,                      1,                      1,                  0.995,                0.99136,                0.11441,                0.09785,                0.74396,              0.0079705,              0.0079705,              0.0079705
                     43,                0.24561,                0.22603,                 0.8102,                      1,                      1,                  0.995,                0.99194,                0.11249,                0.09529,                0.74316,               0.007921,               0.007921,               0.007921
                     44,                0.24489,                0.22673,                0.81203,                      1,                      1,                  0.995,                 0.9923,                0.11106,                0.09593,                0.74325,              0.0078715,              0.0078715,              0.0078715
                     45,                0.24116,                0.22413,                0.81071,                      1,                      1,                  0.995,                0.99174,                0.10941,                0.09344,                 0.7431,               0.007822,               0.007822,               0.007822
                     46,                0.24061,                0.22223,                0.80989,                      1,                      1,                  0.995,                0.99232,                0.10704,                0.09422,                0.74284,              0.0077725,              0.0077725,              0.0077725
                     47,                0.24152,                0.22307,                  0.811,                      1,                      1,                  0.995,                0.99276,                0.10589,                0.09663,                0.74294,               0.007723,               0.007723,               0.007723
                     48,                0.23785,                0.22159,                0.81068,                      1,                      1,                  0.995,                0.99248,                0.10685,                0.09753,                0.74315,              0.0076735,              0.0076735,              0.0076735
                     49,                0.23895,                0.22232,                 0.8094,                      1,                      1,                  0.995,                0.99246,                0.10658,                0.10023,                0.74327,               0.007624,               0.007624,               0.007624
                     50,                0.23855,                0.22346,                0.80986,                      1,                      1,                  0.995,                0.99276,                0.10613,                0.09809,                0.74334,              0.0075745,              0.0075745,              0.0075745
                     51,                0.23593,                0.21949,                0.80913,                      1,                      1,                  0.995,                0.99247,                0.10632,                0.09687,                0.74311,               0.007525,               0.007525,               0.007525
                     52,                0.23474,                0.21681,                0.80853,                      1,                      1,                  0.995,                0.99241,                0.10665,                0.09615,                0.74324,              0.0074755,              0.0074755,              0.0074755
                     53,                0.23127,                0.21646,                0.80966,                      1,                      1,                  0.995,                0.99236,                0.10699,                0.09633,                 0.7433,               0.007426,               0.007426,               0.007426
                     54,                0.23169,                0.21842,                0.80822,                      1,                      1,                  0.995,                0.99236,                 0.1063,                0.09448,                0.74297,              0.0073765,              0.0073765,              0.0073765
                     55,                0.22822,                0.21314,                0.80847,                      1,                      1,                  0.995,                0.99227,                0.10687,                0.09353,                0.74278,               0.007327,               0.007327,               0.007327
                     56,                0.22848,                0.21194,                0.80796,                      1,                      1,                  0.995,                0.99242,                0.10667,                0.09334,                0.74275,              0.0072775,              0.0072775,              0.0072775
                     57,                0.22751,                0.21205,                0.80849,                      1,                      1,                  0.995,                 0.9927,                0.10566,                0.09254,                0.74258,               0.007228,               0.007228,               0.007228
                     58,                0.22697,                0.21401,                0.80767,                      1,                      1,                  0.995,                0.99253,                0.10517,                0.09231,                0.74275,              0.0071785,              0.0071785,              0.0071785
                     59,                0.22465,                0.21121,                0.80886,                      1,                      1,                  0.995,                0.99251,                0.10535,                 0.0936,                0.74284,               0.007129,               0.007129,               0.007129
                     60,                0.22278,                0.20894,                0.80928,                      1,                      1,                  0.995,                0.99304,                0.10435,                0.09376,                0.74286,              0.0070795,              0.0070795,              0.0070795
                     61,                0.22338,                0.20899,                0.80757,                      1,                      1,                  0.995,                0.99228,                0.10431,                0.09348,                0.74303,                0.00703,                0.00703,                0.00703
                     62,                0.22533,                0.20858,                 0.8088,                      1,                      1,                  0.995,                0.99222,                0.10404,                 0.0932,                0.74298,              0.0069805,              0.0069805,              0.0069805
                     63,                0.22327,                0.21177,                0.80916,                      1,                      1,                  0.995,                0.99271,                0.10386,                0.09255,                0.74296,               0.006931,               0.006931,               0.006931
                     64,                0.21849,                0.20669,                0.80638,                      1,                      1,                  0.995,                0.99227,                0.10358,                0.09299,                0.74295,              0.0068815,              0.0068815,              0.0068815
                     65,                0.21925,                0.20657,                0.80674,                      1,                      1,                  0.995,                0.99259,                0.10382,                0.09338,                0.74286,               0.006832,               0.006832,               0.006832
                     66,                 0.2174,                0.20601,                0.80694,                      1,                      1,                  0.995,                0.99288,                0.10358,                0.09412,                0.74269,              0.0067825,              0.0067825,              0.0067825
                     67,                0.21662,                0.20445,                0.80711,                      1,                      1,                  0.995,                0.99272,                 0.1036,                0.09383,                0.74255,               0.006733,               0.006733,               0.006733
                     68,                0.21896,                0.20768,                0.80751,                      1,                      1,                  0.995,                 0.9926,                0.10402,                0.09313,                0.74241,              0.0066835,              0.0066835,              0.0066835
                     69,                0.21825,                0.20584,                0.80603,                      1,                      1,                  0.995,                0.99287,                0.10385,                0.09392,                0.74247,               0.006634,               0.006634,               0.006634
                     70,                0.22003,                0.20702,                0.80811,                      1,                      1,                  0.995,                0.99335,                0.10321,                0.09173,                0.74228,              0.0065845,              0.0065845,              0.0065845
                     71,                0.21733,                 0.2043,                0.80658,                      1,                      1,                  0.995,                0.99251,                0.10335,                0.09459,                 0.7422,               0.006535,               0.006535,               0.006535
                     72,                0.21167,                0.19945,                0.80566,                      1,                      1,                  0.995,                0.99281,                0.10341,                0.09267,                0.74211,              0.0064855,              0.0064855,              0.0064855
                     73,                0.21163,                 0.2009,                0.80474,                      1,                      1,                  0.995,                0.99308,                0.10292,                0.09252,                0.74197,               0.006436,               0.006436,               0.006436
                     74,                0.21134,                0.19977,                0.80563,                 0.9999,                      1,                  0.995,                0.99305,                0.10363,                0.09457,                0.74193,              0.0063865,              0.0063865,              0.0063865
                     75,                0.21129,                0.19917,                0.80676,                      1,                      1,                  0.995,                0.99306,                0.10374,                0.09342,                0.74193,               0.006337,               0.006337,               0.006337
                     76,                0.21171,                0.19912,                0.80565,                      1,                      1,                  0.995,                0.99314,                0.10227,                0.09302,                0.74181,              0.0062875,              0.0062875,              0.0062875
                     77,                0.21156,                0.19803,                0.80507,                 0.9999,                      1,                  0.995,                0.99318,                 0.1024,                0.09136,                0.74186,               0.006238,               0.006238,               0.006238
                     78,                0.21121,                0.19875,                0.80515,                 0.9999,                      1,                  0.995,                0.99359,                0.10091,                0.09181,                0.74172,              0.0061885,              0.0061885,              0.0061885
                     79,                0.20658,                0.19392,                0.80577,                 0.9999,                      1,                  0.995,                0.99326,                0.10082,                0.09138,                0.74159,               0.006139,               0.006139,               0.006139
                     80,                 0.2069,                0.19577,                0.80578,                 0.9999,                      1,                  0.995,                0.99321,                 0.1011,                0.09331,                0.74136,              0.0060895,              0.0060895,              0.0060895
                     81,                0.20954,                0.19819,                0.80763,                 0.9999,                      1,                  0.995,                0.99357,                0.10054,                0.09372,                0.74153,                0.00604,                0.00604,                0.00604
                     82,                 0.2044,                0.19529,                0.80527,                      1,                      1,                  0.995,                0.99363,                0.10061,                0.09501,                0.74143,              0.0059905,              0.0059905,              0.0059905
                     83,                0.20165,                 0.1928,                0.80319,                      1,                      1,                  0.995,                0.99371,                0.10018,                0.09536,                0.74136,               0.005941,               0.005941,               0.005941
                     84,                0.20538,                0.19328,                0.80447,                      1,                      1,                  0.995,                 0.9937,                0.09957,                0.09382,                0.74133,              0.0058915,              0.0058915,              0.0058915
                     85,                0.20179,                0.19397,                0.80387,                      1,                      1,                  0.995,                0.99381,                0.09851,                0.09526,                 0.7413,               0.005842,               0.005842,               0.005842
                     86,                0.20198,                0.19134,                0.80452,                      1,                      1,                  0.995,                0.99358,                0.09815,                0.09581,                0.74152,              0.0057925,              0.0057925,              0.0057925
                     87,                0.20214,                0.19495,                0.80421,                      1,                      1,                  0.995,                0.99339,                0.09818,                0.09648,                0.74139,               0.005743,               0.005743,               0.005743
                     88,                0.19892,                0.18933,                0.80496,                      1,                      1,                  0.995,                0.99358,                0.09776,                0.09621,                0.74147,              0.0056935,              0.0056935,              0.0056935
                     89,                0.19954,                0.19007,                0.80387,                      1,                      1,                  0.995,                0.99358,                0.09741,                0.09617,                0.74136,               0.005644,               0.005644,               0.005644
                     90,                0.20016,                0.19074,                0.80315,                      1,                      1,                  0.995,                0.99358,                 0.0962,                0.09404,                0.74137,              0.0055945,              0.0055945,              0.0055945
                     91,                0.19975,                0.18952,                0.80421,                      1,                      1,                  0.995,                0.99382,                0.09541,                0.09208,                0.74163,               0.005545,               0.005545,               0.005545
                     92,                0.20001,                0.18964,                0.80306,                      1,                      1,                  0.995,                0.99369,                0.09537,                0.09125,                0.74153,              0.0054955,              0.0054955,              0.0054955
                     93,                0.19572,                0.18906,                 0.8032,                      1,                      1,                  0.995,                0.99369,                0.09477,                0.09045,                0.74147,               0.005446,               0.005446,               0.005446
                     94,                0.19625,                0.18664,                0.80341,                      1,                      1,                  0.995,                0.99355,                0.09433,                0.08943,                0.74141,              0.0053965,              0.0053965,              0.0053965
                     95,                0.19757,                0.18671,                0.80421,                      1,                      1,                  0.995,                0.99354,                0.09378,                0.08909,                0.74137,               0.005347,               0.005347,               0.005347
                     96,                0.19582,                0.18517,                0.80171,                      1,                      1,                  0.995,                0.99354,                0.09293,                 0.0899,                0.74135,              0.0052975,              0.0052975,              0.0052975
                     97,                0.19435,                0.18317,                0.80301,                      1,                      1,                  0.995,                0.99336,                0.09327,                0.09172,                0.74132,               0.005248,               0.005248,               0.005248
                     98,                0.19349,                0.18645,                0.80348,                      1,                      1,                  0.995,                0.99336,                0.09268,                0.09123,                0.74159,              0.0051985,              0.0051985,              0.0051985
                     99,                0.19361,                0.18546,                 0.8034,                      1,                      1,                  0.995,                0.99337,                0.09248,                0.09386,                0.74166,               0.005149,               0.005149,               0.005149
                    100,                0.19134,                 0.1845,                0.80324,                      1,                      1,                  0.995,                0.99353,                0.09273,                0.09455,                 0.7417,              0.0050995,              0.0050995,              0.0050995
                    101,                0.19368,                0.18501,                0.80366,                      1,                      1,                  0.995,                0.99355,                0.09218,                0.09404,                0.74204,                0.00505,                0.00505,                0.00505
                    102,                0.18979,                0.18058,                0.80285,                      1,                      1,                  0.995,                0.99343,                0.09205,                0.09204,                0.74212,              0.0050005,              0.0050005,              0.0050005
                    103,                0.19064,                0.18403,                0.80383,                      1,                      1,                  0.995,                 0.9935,                0.09157,                0.09036,                0.74224,               0.004951,               0.004951,               0.004951
                    104,                0.18807,                0.18055,                0.80167,                      1,                      1,                  0.995,                 0.9933,                0.09036,                0.08799,                  0.742,              0.0049015,              0.0049015,              0.0049015
                    105,                 0.1901,                0.18136,                0.80243,                      1,                      1,                  0.995,                0.99345,                0.08991,                0.08746,                0.74209,               0.004852,               0.004852,               0.004852
                    106,                 0.1867,                0.18197,                0.80329,                      1,                      1,                  0.995,                0.99345,                0.08949,                 0.0869,                0.74196,              0.0048025,              0.0048025,              0.0048025
